UTC,Dp,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
13/05/2007 14:42,5.2,,,14.5,1018.9,1022.5,1022.5,0,67.9,5.125,25,8.13,10.95,14.76,12.44,7.666667,10.94
13/05/2007 14:43,5.2,,,14.5,1018.9,1022.5,1022.5,0,67.8,5.276667,21,8.03,10.85,14.76,12.44,7.666667,10.97
13/05/2007 14:44,5.2,,,14.5,1018.9,1022.5,1022.5,0,67.7,5.278333,12,8.03,10.85,14.76,12.44,7.666667,11
13/05/2007 14:45,5.2,,,14.5,1018.9,1022.5,1022.5,0,67.7,5.288333,9,8.03,10.85,14.76,12.44,7.666667,10.99
13/05/2007 14:46,5.2,,,14.5,1018.9,1022.5,1022.5,0,67.7,5.168334,14,8.03,10.85,14.76,12.44,7.666667,10.97
13/05/2007 14:47,5.1,,,14.5,1018.9,1022.5,1022.5,0,67.7,5.123333,14,8.03,10.85,14.76,12.44,7.666667,10.9
13/05/2007 14:48,5.1,,,14.5,1018.9,1022.5,1022.5,0,67.8,5.045,18,8.03,10.85,14.76,12.44,7.666667,10.88
13/05/2007 14:49,5.1,,,14.5,1018.9,1022.5,1022.5,0,67.9,4.996667,16,8.03,10.85,14.76,12.44,7.666667,10.82
13/05/2007 14:50,5.1,,,14.5,1018.9,1022.5,1022.5,0,68.1,4.88,21,8.03,10.85,14.76,12.44,7,10.77
13/05/2007 14:51,5.1,,,14.5,1018.8,1022.4,1022.4,0,68.2,4.873333,14,8.03,10.85,14.76,12.44,7,10.79
13/05/2007 14:52,5.1,,,14.5,1018.9,1022.5,1022.5,0,68.3,4.876667,20,8.03,10.85,14.76,12.44,7,10.79
13/05/2007 14:53,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.4,4.765,9,7.93,10.85,14.65,12.44,6.333333,10.84
13/05/2007 14:54,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.4,4.808333,27,7.93,10.85,14.65,12.44,6.333333,10.83
13/05/2007 14:55,5.3,,,14.5,1018.8,1022.4,1022.4,0,68.4,4.855,15,7.93,10.85,14.65,12.44,6.333333,10.88
13/05/2007 14:56,5.3,,,14.5,1018.8,1022.4,1022.4,0,68.3,4.873333,18,7.93,10.85,14.65,12.44,6.333333,10.92
13/05/2007 14:57,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.3,4.88,12,7.93,10.85,14.65,12.44,6.333333,10.87
13/05/2007 14:58,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.4,4.935,13,7.93,10.85,14.65,12.44,6.333333,10.83
13/05/2007 14:59,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.4,4.971667,12,7.93,10.85,14.65,12.44,6.333333,10.82
13/05/2007 15:00,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.5,4.95,16,7.93,10.85,14.65,12.44,6,10.79
13/05/2007 15:01,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.5,4.868333,23,7.93,10.85,14.65,12.44,6,10.81
13/05/2007 15:02,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.5,4.821667,14,7.93,10.85,14.65,12.44,6,10.76
13/05/2007 15:03,5.1,,,14.5,1018.8,1022.4,1022.4,0,68.6,4.828333,21,7.83,10.85,14.76,12.44,6,10.72
13/05/2007 15:04,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.7,4.75,20,7.83,10.85,14.76,12.44,6,10.71
13/05/2007 15:05,5.2,,,14.5,1018.8,1022.4,1022.4,0,68.8,4.66,20,7.83,10.85,14.76,12.44,6,10.69
13/05/2007 15:06,5.1,,,14.5,1018.8,1022.4,1022.4,0,68.9,4.746666,24,7.83,10.85,14.76,12.44,6,10.66
13/05/2007 15:07,5.1,,,14.5,1018.8,1022.4,1022.4,0,69,4.791667,15,7.83,10.85,14.76,12.44,6,10.64
13/05/2007 15:08,5.1,,,14.5,1018.8,1022.4,1022.4,0,69,4.855,19,7.83,10.85,14.76,12.44,6.333333,10.62
13/05/2007 15:09,5.1,,,14.5,1018.8,1022.4,1022.4,0,69.2,4.91,9,7.83,10.85,14.76,12.44,7,10.59
13/05/2007 15:10,5.2,,,14.5,1018.8,1022.4,1022.4,0,69.3,4.99,9,7.83,10.85,14.76,12.44,7,10.59
13/05/2007 15:11,5.1,,,14.5,1018.8,1022.4,1022.4,0,69.4,5.061666,15,7.83,10.85,14.76,12.44,7,10.55
13/05/2007 15:12,5.1,,,14.5,1018.8,1022.4,1022.4,0,69.5,5.071667,17,7.83,10.85,14.76,12.44,7,10.51
13/05/2007 15:13,5.1,,,14.5,1018.8,1022.4,1022.4,0,69.6,5.088333,22,7.73,10.75,14.76,12.44,7,10.51
13/05/2007 15:14,5.2,,,14.5,1018.8,1022.4,1022.4,0,69.8,5.098333,16,7.73,10.75,14.76,12.44,7,10.5
13/05/2007 15:15,5.1,,,14.5,1018.8,1022.4,1022.4,0,69.8,5.191667,10,7.73,10.75,14.76,12.44,7,10.47
13/05/2007 15:16,5.1,,,14.5,1018.8,1022.4,1022.4,0,69.9,5.12,13,7.73,10.75,14.76,12.44,7,10.43
13/05/2007 15:17,5.1,,,14.5,1018.8,1022.4,1022.4,0,70,5.058333,19,7.73,10.75,14.76,12.44,7,10.36
13/05/2007 15:18,5.1,,,14.5,1018.8,1022.4,1022.4,0,70.2,4.998333,16,7.73,10.75,14.76,12.44,7,10.34
13/05/2007 15:19,5.1,,,14.5,1018.8,1022.4,1022.4,0,70.3,4.843333,20,7.73,10.75,14.76,12.44,6,10.33
13/05/2007 15:20,5.1,,,14.5,1018.8,1022.4,1022.4,0,70.4,4.74,11,7.73,10.75,14.76,12.44,6,10.29
13/05/2007 15:21,5.1,,,14.5,1018.8,1022.4,1022.4,0,70.6,4.716667,23,7.73,10.75,14.76,12.44,6,10.24
13/05/2007 15:22,5.1,,,14.5,1018.8,1022.4,1022.4,0,70.7,4.663333,20,7.73,10.75,14.76,12.44,6,10.2
13/05/2007 15:23,5.1,,,14.5,1018.8,1022.4,1022.4,0,70.8,4.57,21,7.63,10.75,14.76,12.44,6,10.17
13/05/2007 15:24,5,,,14.5,1018.8,1022.4,1022.4,0,70.9,4.491667,15,7.63,10.75,14.76,12.44,6,10.11
13/05/2007 15:25,5,,,14.5,1018.8,1022.4,1022.4,0,71.1,4.41,18,7.63,10.75,14.76,12.44,6,10.07
13/05/2007 15:26,5,,,14.5,1018.8,1022.4,1022.4,0,71.3,4.391667,10,7.63,10.75,14.76,12.44,6,10.04
13/05/2007 15:27,5,,,14.5,1018.8,1022.4,1022.4,0,71.4,4.336667,17,7.63,10.75,14.76,12.44,6,10.03
13/05/2007 15:28,5,,,14.5,1018.8,1022.4,1022.4,0,71.5,4.313334,21,7.63,10.75,14.76,12.44,6,10
13/05/2007 15:29,5.1,,,14.5,1018.8,1022.4,1022.4,0,71.7,4.286667,20,7.63,10.75,14.76,12.44,6,9.99
13/05/2007 15:30,5.1,,,14.5,1018.8,1022.4,1022.4,0,71.9,4.26,16,7.63,10.75,14.76,12.44,6,9.98
13/05/2007 15:31,5.1,,,14.5,1018.8,1022.4,1022.4,0,72,4.21,10,7.63,10.75,14.76,12.44,5.333333,9.97
13/05/2007 15:32,5.1,,,14.5,1018.8,1022.4,1022.4,0,72.2,4.131667,16,7.63,10.75,14.76,12.44,5.333333,9.95
13/05/2007 15:33,5.2,,,14.5,1018.8,1022.4,1022.4,0,72.3,4.18,8,7.63,10.65,14.76,12.44,5.333333,9.95
13/05/2007 15:34,5.2,,,14.5,1018.8,1022.4,1022.4,0,72.5,4.225,21,7.63,10.65,14.76,12.44,5.333333,9.94
13/05/2007 15:35,5.1,,,14.5,1018.8,1022.4,1022.4,0,72.6,4.195,21,7.63,10.65,14.76,12.44,5.333333,9.88
13/05/2007 15:36,5.2,,,14.5,1018.8,1022.4,1022.4,0,72.8,4.241667,9,7.63,10.65,14.76,12.44,6,9.87
13/05/2007 15:37,5.2,,,14.5,1018.8,1022.4,1022.4,0,72.9,4.405,7,7.63,10.65,14.76,12.44,8,9.83
13/05/2007 15:38,5.3,,,14.5,1018.8,1022.4,1022.4,0,73.1,4.42,14,7.63,10.65,14.76,12.44,8,9.89
13/05/2007 15:39,5.3,,,14.5,1018.8,1022.4,1022.4,0,73.2,4.518333,9,7.63,10.65,14.76,12.44,8,9.89
13/05/2007 15:40,5.3,,,14.5,1018.7,1022.3,1022.3,0,73.2,4.591667,14,7.63,10.65,14.76,12.44,8,9.88
13/05/2007 15:41,5.3,,,14.5,1018.8,1022.4,1022.4,0,73.4,4.606667,20,7.63,10.65,14.76,12.44,8,9.87
13/05/2007 15:42,5.3,,,14.5,1018.8,1022.4,1022.4,0,73.5,4.726666,26,7.63,10.65,14.76,12.44,8,9.84
13/05/2007 15:43,5.3,,,14.5,1018.8,1022.4,1022.4,0,73.6,4.75,19,7.53,10.65,14.76,12.44,8,9.84
13/05/2007 15:44,5.3,,,14.5,1018.8,1022.4,1022.4,0,73.7,4.818333,12,7.53,10.65,14.76,12.44,8,9.86
13/05/2007 15:45,5.4,,,14.5,1018.9,1022.5,1022.5,0,73.8,4.95,12,7.53,10.65,14.76,12.44,8,9.85
13/05/2007 15:46,5.4,,,14.5,1018.8,1022.4,1022.4,0,73.8,4.973333,25,7.53,10.65,14.76,12.44,8,9.87
13/05/2007 15:47,5.4,,,14.5,1018.8,1022.4,1022.4,0,73.9,4.885,18,7.53,10.65,14.76,12.44,7,9.83
13/05/2007 15:48,5.4,,,14.5,1018.8,1022.4,1022.4,0,74,4.913333,7,7.53,10.65,14.76,12.44,7,9.84
13/05/2007 15:49,5.4,,,14.5,1018.8,1022.4,1022.4,0,74,4.918334,16,7.53,10.65,14.76,12.44,7,9.82
13/05/2007 15:50,5.4,,,14.5,1018.8,1022.4,1022.4,0,74.1,4.901667,17,7.53,10.65,14.76,12.44,7,9.8
13/05/2007 15:51,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.1,4.855,16,7.53,10.65,14.76,12.44,7,9.77
13/05/2007 15:52,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.1,4.783333,15,7.53,10.65,14.76,12.44,7,9.72
13/05/2007 15:53,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.2,4.693333,16,7.43,10.65,14.65,12.44,7,9.67
13/05/2007 15:54,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.3,4.608333,24,7.43,10.65,14.65,12.44,7,9.68
13/05/2007 15:55,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.4,4.53,22,7.43,10.65,14.65,12.44,6,9.68
13/05/2007 15:56,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.4,4.425,20,7.43,10.65,14.65,12.44,6,9.65
13/05/2007 15:57,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.5,4.381667,15,7.43,10.65,14.65,12.44,5,9.65
13/05/2007 15:58,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.6,4.313334,10,7.43,10.65,14.65,12.44,5,9.62
13/05/2007 15:59,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.7,4.216667,24,7.43,10.65,14.65,12.44,5,9.59
13/05/2007 16:00,5.2,,,14.5,1018.9,1022.5,1022.5,0,74.7,4.175,8,7.43,10.65,14.65,12.44,6,9.55
13/05/2007 16:01,5.2,,,14.5,1018.9,1022.5,1022.5,0,74.7,4.293334,8,7.43,10.65,14.65,12.44,6,9.55
13/05/2007 16:02,5.3,,,14.5,1018.9,1022.5,1022.5,0,74.9,4.405,12,7.43,10.65,14.65,12.44,6,9.54
13/05/2007 16:03,5.2,,,14.5,1019,1022.6,1022.6,0,75.1,4.588333,21,7.33,10.55,14.65,12.44,8,9.48
13/05/2007 16:04,5.2,,,14.5,1019,1022.6,1022.6,0,75.3,4.675,20,7.33,10.55,14.65,12.44,8,9.44
13/05/2007 16:05,5.3,,,14.5,1018.9,1022.5,1022.5,0,75.5,4.626667,20,7.33,10.55,14.65,12.44,8,9.41
13/05/2007 16:06,5.3,,,14.5,1018.9,1022.5,1022.5,0,75.6,4.71,20,7.33,10.55,14.65,12.44,8,9.4
13/05/2007 16:07,5.3,,,14.5,1018.9,1022.5,1022.5,0,75.8,4.766667,20,7.33,10.55,14.65,12.44,8,9.42
13/05/2007 16:08,5.4,,,14.5,1018.9,1022.5,1022.5,0,75.9,4.818333,17,7.33,10.55,14.65,12.44,8,9.45
13/05/2007 16:09,5.4,,,14.5,1018.9,1022.5,1022.5,0,75.9,4.89,22,7.33,10.55,14.65,12.44,8,9.43
13/05/2007 16:10,5.3,,,14.5,1018.9,1022.5,1022.5,0,76,4.925,24,7.33,10.55,14.65,12.44,8,9.38
13/05/2007 16:11,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.1,4.836667,16,7.33,10.55,14.65,12.44,8,9.4
13/05/2007 16:12,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.2,4.818333,23,7.33,10.55,14.65,12.44,8,9.38
13/05/2007 16:13,5.5,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.72,18,7.33,10.55,14.65,12.44,6.333333,9.46
13/05/2007 16:14,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.725,16,7.23,10.55,14.65,12.44,6.333333,9.42
13/05/2007 16:15,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.878334,14,7.23,10.55,14.65,12.44,7,9.4
13/05/2007 16:16,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.4,4.876667,9,7.23,10.55,14.65,12.44,7,9.42
13/05/2007 16:17,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.813334,16,7.23,10.55,14.65,12.44,7,9.4
13/05/2007 16:18,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.4,4.795,18,7.23,10.55,14.65,12.44,7,9.42
13/05/2007 16:19,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.788333,18,7.23,10.55,14.65,12.44,7,9.42
13/05/2007 16:20,5.4,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.731667,22,7.23,10.55,14.65,12.44,7,9.38
13/05/2007 16:21,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.3,4.773334,14,7.23,10.55,14.65,12.44,7,9.35
13/05/2007 16:22,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.4,4.673333,27,7.23,10.55,14.65,12.44,7,9.31
13/05/2007 16:23,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.4,4.7,18,7.23,10.55,14.65,12.44,7,9.32
13/05/2007 16:24,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.5,4.688334,17,7.12,10.55,14.65,12.44,7,9.31
13/05/2007 16:25,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.5,4.55,24,7.12,10.55,14.65,12.44,6,9.26
13/05/2007 16:26,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.5,4.465,19,7.12,10.55,14.65,12.44,6,9.26
13/05/2007 16:27,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.6,4.376667,18,7.12,10.55,14.65,12.44,6,9.23
13/05/2007 16:28,5.3,,,14.5,1018.9,1022.5,1022.5,0,76.6,4.295,24,7.12,10.55,14.65,12.44,6,9.19
13/05/2007 16:29,5.2,,,14.5,1018.9,1022.5,1022.5,0,76.6,4.25,20,7.12,10.55,14.65,12.44,6,9.16
13/05/2007 16:30,5.2,,,14.5,1018.9,1022.5,1022.5,0,76.7,4.231667,12,7.12,10.55,14.65,12.44,6,9.11
13/05/2007 16:31,5.2,,,14.5,1018.9,1022.5,1022.5,0,76.8,4.198333,21,7.12,10.55,14.65,12.44,6,9.06
13/05/2007 16:32,5.2,,,14.5,1018.9,1022.5,1022.5,0,76.9,4.198333,27,7.12,10.55,14.65,12.44,6,9.07
13/05/2007 16:33,5.2,,,14.5,1018.9,1022.5,1022.5,0,77,4.096667,11,7.02,10.55,14.65,12.44,5.666667,9.05
13/05/2007 16:34,5.2,,,14.5,1018.9,1022.5,1022.5,0,77.1,4.001667,19,7.02,10.45,14.65,12.44,5.333333,9.05
13/05/2007 16:35,5.2,,,14.5,1018.9,1022.5,1022.5,0,77.1,4.003333,22,7.02,10.45,14.65,12.44,6,9.01
13/05/2007 16:36,5.2,,,14.5,1018.9,1022.5,1022.5,0,77.1,4.026667,20,7.02,10.45,14.65,12.44,6,9.01
13/05/2007 16:37,5.2,,,14.5,1018.9,1022.5,1022.5,0,77.2,4.123333,22,7.02,10.45,14.65,12.44,6,9.01
13/05/2007 16:38,5.2,,,14.5,1018.8,1022.4,1022.4,0,77.2,4.203333,8,7.02,10.45,14.65,12.44,6,9.04
13/05/2007 16:39,5.2,,,14.5,1018.8,1022.4,1022.4,0,77.1,4.095,22,7.02,10.45,14.65,12.44,6,9.06
13/05/2007 16:40,5.2,,,14.5,1018.8,1022.4,1022.4,0,77.1,4.115,17,7.02,10.45,14.65,12.44,6,9.01
13/05/2007 16:41,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.1,4.138333,18,7.02,10.45,14.65,12.44,6,8.99
13/05/2007 16:42,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.1,4.1,12,7.02,10.45,14.65,12.44,6,8.95
13/05/2007 16:43,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.1,4.085,18,7.02,10.45,14.65,12.44,6,8.95
13/05/2007 16:44,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.2,4.103333,23,7.02,10.45,14.65,12.44,6,8.92
13/05/2007 16:45,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.2,4.106667,20,7.02,10.45,14.65,12.44,5.666667,8.87
13/05/2007 16:46,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.3,4.196667,18,7.02,10.45,14.65,12.44,5.666667,8.95
13/05/2007 16:47,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.3,4.155,23,7.02,10.45,14.65,12.44,5.666667,8.93
13/05/2007 16:48,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.2,4.101666,22,7.02,10.45,14.65,12.44,5.666667,8.9
13/05/2007 16:49,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.3,4.181667,18,7.02,10.45,14.65,12.44,5.666667,8.95
13/05/2007 16:50,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.3,4.16,14,7.02,10.45,14.65,12.44,5.666667,8.91
13/05/2007 16:51,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.3,4.141667,15,7.02,10.45,14.65,12.44,5.666667,8.88
13/05/2007 16:52,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.3,4.205,19,7.02,10.45,14.65,12.44,5.666667,8.86
13/05/2007 16:53,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.4,4.143333,17,6.92,10.35,14.65,12.44,5.666667,8.85
13/05/2007 16:54,5.1,,,14.5,1018.8,1022.4,1022.4,0,77.4,4.115,21,6.92,10.35,14.65,12.44,5.666667,8.84
13/05/2007 16:55,5,,,14.5,1018.8,1022.4,1022.4,0,77.4,4.086667,20,6.92,10.35,14.65,12.44,5,8.8
13/05/2007 16:56,5,,,14.5,1018.8,1022.4,1022.4,0,77.4,4.063334,23,6.92,10.35,14.65,12.44,6,8.79
13/05/2007 16:57,5,,,14.5,1018.8,1022.4,1022.4,0,77.5,4.12,18,6.92,10.35,14.65,12.44,6,8.76
13/05/2007 16:58,5,,,14.5,1018.8,1022.4,1022.4,0,77.5,4.088333,19,6.92,10.35,14.65,12.44,6,8.74
13/05/2007 16:59,5,,,14.5,1018.8,1022.4,1022.4,0,77.6,4.085,22,6.92,10.35,14.65,12.44,6,8.71
13/05/2007 17:00,5,,,14.5,1018.8,1022.4,1022.4,0,77.7,4.011667,19,6.92,10.35,14.65,12.44,6,8.7
13/05/2007 17:01,5,,,14.5,1018.8,1022.4,1022.4,0,77.8,3.98,16,6.92,10.35,14.65,12.44,6,8.69
13/05/2007 17:02,5,,,14.4,1018.8,1022.4,1022.4,0,77.8,3.951667,27,6.92,10.35,14.65,12.44,6,8.66
13/05/2007 17:03,5,,,14.4,1018.8,1022.4,1022.4,0,77.9,3.965,22,6.82,10.35,14.65,12.44,6,8.64
13/05/2007 17:04,5,,,14.4,1018.8,1022.4,1022.4,0,78,3.981667,10,6.82,10.35,14.65,12.44,6,8.63
13/05/2007 17:05,4.9,,,14.4,1018.8,1022.4,1022.4,0,78.1,3.973333,9,6.82,10.35,14.65,12.44,6,8.59
13/05/2007 17:06,4.9,,,14.4,1018.8,1022.4,1022.4,0,78.2,3.85,17,6.82,10.35,14.65,12.44,5.666667,8.56
13/05/2007 17:07,5,,,14.4,1018.8,1022.4,1022.4,0,78.3,3.786667,20,6.82,10.35,14.65,12.44,5,8.58
13/05/2007 17:08,5,,,14.4,1018.8,1022.4,1022.4,0,78.4,3.841667,18,6.82,10.35,14.65,12.44,5,8.58
13/05/2007 17:09,5,,,14.4,1018.8,1022.4,1022.4,0,78.5,3.828333,11,6.82,10.35,14.65,12.44,5,8.54
13/05/2007 17:10,5,,,14.4,1018.8,1022.4,1022.4,0,78.5,3.875,15,6.82,10.35,14.65,12.44,5,8.56
13/05/2007 17:11,5.1,,,14.4,1018.8,1022.4,1022.4,0,78.7,3.861667,15,6.82,10.35,14.65,12.44,5,8.6
13/05/2007 17:12,5.1,,,14.4,1018.8,1022.4,1022.4,0,78.7,3.876667,22,6.82,10.35,14.65,12.44,5,8.63
13/05/2007 17:13,5.1,,,14.4,1018.8,1022.4,1022.4,0,78.7,3.93,16,6.72,10.25,14.65,12.44,5,8.61
13/05/2007 17:14,5,,,14.4,1018.8,1022.4,1022.4,0,78.8,3.943333,25,6.72,10.25,14.65,12.44,5,8.53
13/05/2007 17:15,5,,,14.4,1018.8,1022.4,1022.4,0,78.9,4,20,6.72,10.25,14.65,12.44,6,8.51
13/05/2007 17:16,5,,,14.4,1018.8,1022.4,1022.4,0,79,4.098333,22,6.72,10.25,14.65,12.44,6,8.45
13/05/2007 17:17,5,,,14.4,1018.8,1022.4,1022.4,0,79.2,4.123333,20,6.72,10.25,14.65,12.44,6,8.48
13/05/2007 17:18,5,,,14.4,1018.8,1022.4,1022.4,0,79.2,4.12,16,6.72,10.25,14.65,12.44,6,8.47
13/05/2007 17:19,5.1,,,14.4,1018.8,1022.4,1022.4,0,79.4,4.166667,16,6.72,10.25,14.65,12.44,6,8.47
13/05/2007 17:20,5,,,14.4,1018.8,1022.4,1022.4,0,79.4,4.106667,8,6.72,10.25,14.65,12.44,6,8.44
13/05/2007 17:21,5,,,14.4,1018.9,1022.5,1022.5,0,79.4,4.048333,19,6.72,10.25,14.65,12.44,6,8.42
13/05/2007 17:22,5,,,14.4,1018.9,1022.5,1022.5,0,79.6,4.031667,18,6.72,10.25,14.65,12.44,6,8.38
13/05/2007 17:23,5,,,14.4,1018.9,1022.5,1022.5,0,79.6,3.971667,16,6.62,10.25,14.65,12.44,6,8.39
13/05/2007 17:24,5,,,14.4,1018.8,1022.4,1022.4,0,79.7,3.946667,12,6.62,10.25,14.65,12.44,6,8.39
13/05/2007 17:25,5.1,,,14.4,1018.9,1022.5,1022.5,0,79.8,3.885,23,6.62,10.25,14.65,12.44,5,8.38
13/05/2007 17:26,5.1,,,14.4,1018.9,1022.5,1022.5,0,79.9,3.861667,13,6.62,10.25,14.65,12.44,5,8.38
13/05/2007 17:27,5.1,,,14.4,1018.9,1022.5,1022.5,0,79.9,3.898333,17,6.62,10.25,14.65,12.44,5,8.37
13/05/2007 17:28,5.1,,,14.4,1018.9,1022.5,1022.5,0,80.1,3.923333,18,6.62,10.25,14.65,12.44,5,8.39
13/05/2007 17:29,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.2,3.935,25,6.62,10.25,14.65,12.44,5,8.38
13/05/2007 17:30,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.2,4.073333,6,6.62,10.25,14.65,12.44,6,8.37
13/05/2007 17:31,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.2,4.156667,19,6.62,10.25,14.65,12.44,6,8.35
13/05/2007 17:32,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.3,4.081666,21,6.62,10.25,14.65,12.44,6,8.32
13/05/2007 17:33,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.5,4.126667,20,6.52,10.25,14.65,12.44,6,8.33
13/05/2007 17:34,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.5,4.113333,18,6.52,10.25,14.65,12.44,6,8.29
13/05/2007 17:35,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.5,4.101666,16,6.52,10.25,14.65,12.44,6,8.27
13/05/2007 17:36,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.6,4.115,13,6.52,10.25,14.65,12.44,6,8.3
13/05/2007 17:37,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.7,3.905,16,6.52,10.25,14.65,12.44,6,8.3
13/05/2007 17:38,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.7,3.466667,13,6.52,10.25,14.65,12.44,6,8.28
13/05/2007 17:39,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.7,3.045,18,6.52,10.25,14.65,12.44,6,8.25
13/05/2007 17:40,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.8,2.751667,15,6.52,10.25,14.65,12.44,5.333333,8.23
13/05/2007 17:41,5.1,,,14.4,1018.8,1022.4,1022.4,0,80.9,2.746667,19,6.52,10.25,14.65,12.44,5,8.2
13/05/2007 17:42,5,,,14.4,1018.8,1022.4,1022.4,0,80.9,2.731667,15,6.52,10.25,14.65,12.44,5,8.16
13/05/2007 17:43,5,,,14.4,1018.8,1022.4,1022.4,0,81,2.758333,17,6.52,10.15,14.65,12.44,5,8.11
13/05/2007 17:44,5,,,14.4,1018.9,1022.5,1022.5,0,81.1,2.81,16,6.52,10.15,14.65,12.44,5,8.07
13/05/2007 17:45,5.1,,,14.4,1018.9,1022.5,1022.5,0,81.3,2.853333,13,6.52,10.15,14.65,12.44,5,8.15
13/05/2007 17:46,5.1,,,14.4,1018.9,1022.5,1022.5,0,81.4,2.826667,16,6.52,10.15,14.65,12.44,5,8.16
13/05/2007 17:47,5.1,,,14.4,1018.9,1022.5,1022.5,0,81.5,3.071667,19,6.52,10.15,14.65,12.44,6,8.12
13/05/2007 17:48,5.1,,,14.4,1018.9,1022.5,1022.5,0,81.6,3.541667,23,6.52,10.15,14.65,12.44,6,8.09
13/05/2007 17:49,5.1,,,14.4,1018.9,1022.5,1022.5,0,81.8,4.036667,13,6.52,10.15,14.65,12.44,6,8.07
13/05/2007 17:50,5,,,14.4,1018.9,1022.5,1022.5,0,81.8,4.28,15,6.52,10.15,14.65,12.44,6,8.01
13/05/2007 17:51,5,,,14.4,1018.9,1022.5,1022.5,0,82,4.39,16,6.52,10.15,14.65,12.44,6,7.96
13/05/2007 17:52,5,,,14.4,1018.9,1022.6,1022.5,0,82.2,4.585,23,6.52,10.15,14.65,12.44,7,7.93
13/05/2007 17:53,5,,,14.4,1018.9,1022.6,1022.5,0,82.3,4.683333,22,6.42,10.15,14.65,12.44,7,7.92
13/05/2007 17:54,5.1,,,14.4,1018.9,1022.5,1022.5,0,82.4,4.72,3,6.42,10.15,14.65,12.44,7,7.95
13/05/2007 17:55,5.1,,,14.4,1018.9,1022.5,1022.5,0,82.6,4.776667,25,6.42,10.15,14.65,12.44,7,7.94
13/05/2007 17:56,5.2,,,14.4,1018.9,1022.5,1022.5,0,82.7,4.951667,18,6.42,10.15,14.65,12.44,7,7.96
13/05/2007 17:57,5.2,,,14.4,1018.9,1022.5,1022.5,0,82.8,4.978333,12,6.42,10.15,14.65,12.44,7,7.99
13/05/2007 17:58,5.2,,,14.4,1018.9,1022.5,1022.5,0,83,4.91,17,6.42,10.15,14.65,12.44,7,7.99
